CourseCode,ProfessorName,NumberAPlus,NumberA,NumberAMinus,NumberBPlus,NumberB,NumberBMinus,NumberCPlus,NumberC,NumberCMinus,NumberDPlus,NumberD,NumberDMinus,NumberF,NumberW
ACCY517,"Ibrahim, Adel Nematallah",0,20,7,5,11,1,0,0,0,0,0,0,0,0
ACCY552,"Crowley, Vincent S",3,3,4,4,6,2,0,0,0,0,0,0,0,0
ACCY553,"Aquino, Glenn D",3,5,4,5,1,4,0,0,0,0,0,0,0,0
ACCY553,"Whitlock, Brian T",4,12,4,2,0,0,0,0,0,0,0,0,0,0
ACCY556,"Holder, Daniel E",0,11,7,3,3,3,1,0,0,0,0,0,0,0
ACCY556,"Holder, Daniel E",0,5,6,1,13,2,0,1,0,0,0,0,0,0
ACCY593,"Nekrasz, Frank",30,12,4,1,0,0,0,0,0,0,0,0,0,0
ACE100,"Gundersen, Lisa C",4,9,2,5,1,2,2,3,0,0,0,0,1,0
ACE100,"Gundersen, Lisa C",1,5,5,7,7,1,2,0,0,0,1,0,0,0
ACE100,"Gundersen, Lisa C",1,4,9,3,4,2,2,1,1,1,0,0,0,0
ACE100,"Gundersen, Lisa C",0,9,3,5,1,2,3,0,1,0,1,1,2,0
ACE100,"Gundersen, Lisa C",1,5,2,2,11,3,1,1,1,0,0,0,1,0
ACE100,"Gundersen, Lisa C",3,4,2,5,6,3,0,1,0,1,1,0,1,0
ACE100,"Gundersen, Lisa C",3,3,8,3,5,1,1,2,0,0,0,0,0,0
ACE100,"Gundersen, Lisa C",1,7,2,2,8,1,2,3,1,0,0,0,0,0
ACE161,"Lo, Alexander C",0,17,0,0,1,0,0,2,0,0,3,0,1,0
ACE161,"Rogalla, Valerie",0,12,0,0,8,0,0,2,0,0,0,0,2,0
ACE161,"Lo, Alexander C",0,18,0,0,7,0,0,0,0,0,0,0,0,0
ACE161,"Lo, Alexander C",0,16,0,0,5,0,0,1,0,0,2,0,0,0
ACE161,"Lo, Alexander C",0,20,0,0,1,0,0,1,0,0,1,0,0,1
ACE161,"Lo, Alexander C",0,20,0,0,4,0,0,1,0,0,0,0,0,0
ACE161,"Lo, Alexander C",0,19,0,0,2,0,0,3,0,0,0,0,0,0
ACE161,"Rogalla, Valerie",0,9,0,0,8,0,0,2,0,0,2,0,1,0
ACE161,"Rogalla, Valerie",0,12,0,0,7,0,0,3,0,0,0,0,1,0
ACE199,"Irani, Kaizad R",12,22,6,3,1,0,0,0,0,0,0,0,0,0
ACE222,"Stoddard, Paul B",0,74,0,0,68,0,0,31,0,0,6,0,4,0
ACE240,"Braden, John B",1,19,13,14,19,17,9,7,3,0,2,0,1,1
ACE251,"Baylis, Katherine R",6,20,22,13,20,23,8,8,5,2,2,0,1,0
ACE255,"Allen-Smith, Joyce E",1,2,3,5,4,1,2,3,0,0,0,0,0,0
ACE261,"Hornbaker, Robert H",1,9,7,7,10,7,9,5,9,2,2,0,0,0
ACE306,"Endres, A B",1,10,5,2,5,6,0,4,1,0,1,0,0,0
ACE310,"Brazee, Richard J",8,8,18,19,18,16,11,7,2,0,1,0,0,1
ACE341,"Finnegan, Ann B",3,11,9,6,0,1,0,0,0,0,1,0,1,0
ACE345,"Paulson, Nicholas D",2,70,0,20,20,2,0,0,0,0,0,1,0,1
ACE428,"Mallory, Mindy L",0,33,20,11,15,14,8,3,5,1,0,0,1,0
ACE435,"Nogueira, Lia",0,4,29,24,12,13,11,2,2,4,0,0,0,0
ACE444,"Schnitkey, Gary D",0,4,10,2,6,3,2,1,0,0,0,0,0,0
ACE444,"Schnitkey, Gary D",2,8,5,5,5,3,3,1,1,0,1,0,0,0
ACE447,"Ellinger, Paul N",0,13,15,2,2,1,2,0,0,0,0,0,0,0
ACE454,"Allen-Smith, Joyce E",0,8,3,6,5,1,0,3,0,0,0,1,2,0
ACE455,"Nogueira, Lia",0,3,7,5,2,5,4,2,3,1,1,0,1,0
ACE476,"Beller, Andrea H",2,6,6,8,5,5,0,0,0,0,0,0,0,0
ACES101,"Simmons, F W",0,23,0,0,2,0,0,0,0,0,0,0,1,0
ACES101,"Simmons, F W",0,23,0,0,0,0,0,0,0,0,0,0,1,0
ACES101,"Simmons, F W",0,22,0,0,1,0,0,0,0,0,0,0,0,0
ACES101,"Simmons, F W",0,23,0,0,1,0,0,0,0,0,0,0,0,0
ACES101,"Simmons, F W",0,18,0,0,2,0,0,1,0,0,0,0,2,0
ACES101,"Simmons, F W",0,17,0,0,4,0,0,1,0,0,1,0,0,0
ACES101,"Simmons, F W",0,18,0,0,3,0,0,0,0,0,0,0,1,0
ACES101,"Simmons, F W",0,20,0,0,0,0,0,0,0,0,1,0,0,0
ACES101,"Simmons, F W",0,20,0,0,1,0,0,2,0,0,0,0,0,0
ACES101,"Simmons, F W",0,21,0,0,3,0,0,0,0,0,0,0,0,0
ACES179,"Reid, Debra A",1,4,2,0,10,6,7,3,1,0,1,0,0,0
ADV300,"Victor, Salvador R",53,51,30,27,31,8,7,5,0,1,2,0,0,1
ADV300,"Hall, Steven R",1,20,1,1,3,0,0,0,0,0,0,0,0,0
ADV300,"Hall, Steven R",12,122,27,16,85,11,8,24,3,0,6,0,10,1
ADV310,"Olson, Katrina M",10,20,7,6,7,1,4,1,0,0,0,0,1,0
ADV350,"Olson, Katrina M",1,12,7,6,0,1,0,1,1,0,0,0,0,0
ADV400,"Ham, Chang Dae",0,13,7,2,2,0,0,0,0,0,0,0,0,0
ADV400,"Cupps-Miller, Heather A",7,20,0,0,3,0,0,0,0,0,0,0,1,0
ADV400,"Vargas, Patrick T",1,23,1,0,10,0,2,3,0,0,0,0,0,0
ADV412,"Niesen, Molly",0,17,27,28,6,1,2,2,0,0,1,0,0,0
ADV450,"Sheldon, Peter S",0,14,21,35,32,20,9,10,1,2,0,0,1,0
ADV476,"Nelson, Michelle R",0,6,13,6,3,0,0,0,1,0,0,0,0,0
ADV481,"Vargas, Patrick T",0,18,5,4,49,1,3,29,2,0,5,0,2,1
ADV483,"Ham, Chang Dae",0,22,7,2,0,1,1,1,0,0,0,0,0,0
ADV483,"Clifton, Rhiannon L",0,4,8,14,9,4,0,0,0,0,0,0,0,0
ADV491,"Duff, Brittany",0,5,14,15,13,1,1,0,0,0,0,0,0,0
ADV493,"Davis, Ian K",0,53,21,11,21,3,3,1,3,0,0,0,1,1
ADV580,"Duff, Brittany",0,12,9,3,0,0,0,0,0,0,0,0,0,0
ADV582,"Nelson, Michelle R",0,18,10,0,2,0,0,0,0,0,0,0,0,0
ADV587,"Duff, Brittany",0,5,15,3,1,0,0,0,0,0,0,0,0,0
AE100,"Dutton, J C",0,34,1,0,7,2,0,0,0,0,0,0,0,0
AE100,"Geubelle, Philippe H",2,24,8,6,1,1,0,0,0,0,0,0,1,0
AE202,"Chung, Soon-Jo",4,8,9,5,5,5,0,0,0,0,0,0,0,0
AE311,"Bodony, Daniel J",2,6,18,2,31,4,1,8,1,1,2,0,6,0
AE321,"White, Scott R",0,6,7,6,10,5,19,13,1,3,11,1,6,0
AE352,"Namachchivaya, N S",5,7,9,17,12,5,14,4,0,0,2,0,5,0
AE402,"Conway, Bruce A",8,11,8,1,7,4,1,3,0,0,1,0,0,0
AE412,"Vanka, Surya P",6,9,1,4,10,2,0,0,0,0,0,0,0,1
AE416,"Selig, Michael S",0,5,2,8,7,5,9,4,0,1,1,0,1,0
AE433,"Jackson, Thomas L",0,51,14,4,8,2,0,3,2,0,0,0,0,0
AE442,"D'Urso, Steven J",3,11,13,11,3,3,0,0,0,0,0,0,1,0
AE442,"Carroll, David L",2,9,6,7,6,1,2,0,0,0,0,0,0,0
AE454,"Namachchivaya, N S",3,4,5,5,2,2,0,0,0,0,0,0,0,1
AE460,"Elliott, Gregory S",0,43,21,2,2,1,1,0,0,0,0,0,0,0
AE483,"Bretl, Timothy W",2,1,1,3,4,4,3,3,1,1,2,0,1,0
AE504,"Conway, Bruce A",7,8,4,0,1,1,0,0,0,0,0,0,0,0
AFRO100,"Hoff, Tamara L",7,3,6,3,1,1,3,1,1,0,0,0,0,0
AFRO101,"Cha-Jua, Sundiata",7,4,3,7,0,0,2,1,0,0,0,0,1,0
AFRO103,"Praylow, Perzavia T",0,21,4,3,0,0,2,1,0,1,0,0,1,0
AFRO261,"Murdoch, H A",1,15,15,3,1,1,0,0,1,0,1,0,0,0
AFRO372,"Lang, Clarence E",0,13,5,1,4,4,0,4,1,0,0,0,0,0
AFRO410,"Benson, Christopher D",8,35,3,1,1,0,0,0,0,0,0,0,0,0
AFST222,"Barro, Maimouna A",10,40,9,4,2,0,0,1,0,1,0,1,0,0
AGCM110,"Dahl, Delbert T",0,20,0,0,0,0,0,1,0,0,0,0,0,0
AGED230,"Anderson, James C",1,10,8,9,2,2,2,1,0,1,0,1,1,1
AGED260,"Burgoon, Lisa A",3,16,4,0,1,2,0,0,0,0,0,0,0,1
AGED260,"Graglia, Pamela E",0,11,7,5,1,0,2,1,0,0,0,0,0,0
AGED260,"Graglia, Pamela E",0,2,6,4,5,1,0,1,1,1,1,0,0,0
AGED260,"Burgoon, Lisa A",2,16,2,6,0,0,0,1,0,0,0,0,1,0
AGED260,"Rosch, David M",0,15,3,2,2,1,0,0,0,0,0,0,0,0
AGED280,"Flournoy, Corey",3,6,6,4,4,0,0,1,1,0,1,0,0,1
AHS125,"Kersh, Renique",0,30,0,1,0,0,0,0,0,0,0,0,0,0
AHS125,"Meinert, Cassandra J",0,25,0,0,1,0,0,0,0,0,1,0,0,0
AHS199,"Bobitt, Julie L",0,58,0,0,8,0,0,1,0,0,0,0,2,0
AHS199,"Bobitt, Julie L",0,44,0,0,3,0,0,1,0,0,2,0,0,0
AHS399,"Monday, Sharon L",12,14,2,2,0,0,0,0,1,0,0,0,0,0
AIS101,"Byrd, Jodi",1,25,15,10,10,3,2,1,1,0,0,0,1,0
AIS101,"Reed, Tamilia D",0,6,5,4,5,2,0,0,1,0,0,0,1,0
AIS101,"Clark, David A",4,3,6,3,6,3,0,0,0,0,0,0,0,0
AIS140,"Gilbert, Matthew",2,6,8,2,1,0,1,0,0,0,0,0,1,0
ANSC100,"Parrett, Douglas F",8,64,0,8,65,0,8,11,0,0,3,0,2,0
ANSC109,"McKeith, Floyd K",0,22,1,0,12,3,0,0,0,0,0,0,0,0
ANSC110,"Kesler, Darrel J",0,21,1,0,2,0,0,0,0,0,0,0,0,0
ANSC201,"Hutjens, Michael F",2,8,4,1,4,1,1,0,0,0,0,0,0,0
ANSC206,"Kline, Kevin H",1,49,5,0,4,0,0,0,0,0,0,0,0,0
ANSC207,"Guevara Zubilla, Marcial",0,12,0,2,4,0,3,0,0,0,1,0,0,0
ANSC207,"Brandt, Adam L",0,5,0,1,4,6,0,2,1,0,0,0,3,0
ANSC207,"Brandt, Adam L",0,6,0,1,3,0,3,8,1,0,1,0,0,0
ANSC221,"Beever, Jonathan E",4,43,3,3,47,3,5,21,0,3,2,0,5,0
ANSC222,"Beverly, Joseph L",0,19,5,5,13,17,6,26,20,11,23,15,8,0
ANSC250,"Brandt, Adam L",0,26,0,3,1,1,1,0,0,0,0,0,0,0
ANSC250,"Brandt, Adam L",0,14,0,5,4,1,3,2,0,0,0,0,0,0
ANSC250,"Brandt, Adam L",0,25,0,2,2,1,0,0,0,0,0,0,0,0
ANSC250,"Albert, Sarah D",0,26,0,2,1,0,0,0,0,0,1,0,0,0
ANSC250,"Albert, Sarah D",0,25,0,0,0,1,0,2,1,0,1,0,1,0
ANSC250,"Albert, Sarah D",0,21,0,1,2,1,2,0,0,0,0,0,0,0
ANSC298,"Clark, Jimmy H",0,58,2,0,2,0,0,0,0,0,1,0,1,0
ANSC350,"White, Bryan A",0,40,0,5,4,2,0,1,0,0,0,0,0,0
ANSC363,"Koelkebeck, Kenneth W",0,60,0,0,14,0,0,0,0,0,0,0,0,0
ANSC401,"Parrett, Douglas F",1,29,0,0,6,0,1,1,0,0,0,0,0,0
ANSC420,"Drackley, James K",3,7,5,2,17,1,2,3,0,3,0,0,0,0
ANSC431,"Nowak, Romana A",3,20,3,10,14,1,1,3,1,1,0,0,1,0
ANSC452,"Dilger, Anna C",6,31,1,7,4,0,0,0,0,0,0,0,0,1
ANSC467,"Johnson, Janeen L",12,42,0,2,4,0,2,0,0,0,0,0,0,0
ANTH101,"Roseman, Charles C",13,261,7,5,22,1,1,4,1,0,2,1,2,1
ANTH102,"Lucero, Lisa J",2,3,1,2,6,1,1,3,0,2,0,1,1,0
ANTH102,"Lucero, Lisa J",5,7,4,0,4,1,2,0,0,0,0,0,0,0
ANTH102,"Lucero, Lisa J",0,0,4,4,5,1,2,2,1,0,1,1,2,0
ANTH102,"Lucero, Lisa J",2,6,4,4,1,0,1,1,0,2,0,0,0,0
ANTH102,"Lucero, Lisa J",4,5,4,2,1,1,2,2,0,0,1,0,0,0
ANTH102,"Lucero, Lisa J",2,3,1,3,6,4,2,0,0,0,0,0,0,0
ANTH103,"Moodie, Ellen",0,68,64,59,65,32,16,7,6,2,3,0,0,0
ANTH105,"Pauketat, Timothy R",0,16,6,9,19,9,1,25,3,1,4,0,4,3
ANTH143,"Clancy, Kathryn B",1,7,9,2,3,4,1,1,0,0,0,0,0,0
ANTH143,"Clancy, Kathryn B",68,211,138,49,97,34,10,21,7,3,3,1,6,2
ANTH143,"Clancy, Kathryn B",2,10,6,2,4,0,1,1,0,0,0,0,0,0
ANTH143,"Clancy, Kathryn B",5,11,4,1,1,1,1,1,0,0,1,0,1,1
ANTH143,"Clancy, Kathryn B",2,10,7,3,5,1,0,0,0,0,0,0,0,0
ANTH143,"Clancy, Kathryn B",1,7,10,1,4,2,1,2,0,0,0,0,1,0
ANTH143,"Clancy, Kathryn B",2,5,5,2,9,5,0,1,0,0,0,1,0,0
ANTH143,"Clancy, Kathryn B",7,6,3,2,7,2,0,1,1,1,0,0,0,0
ANTH143,"Clancy, Kathryn B",2,9,8,2,3,3,0,2,0,0,0,0,0,0
ANTH143,"Clancy, Kathryn B",3,9,6,1,1,3,0,0,0,0,0,0,0,0
ANTH143,"Clancy, Kathryn B",6,8,5,1,4,1,0,0,0,0,0,0,0,1
ANTH143,"Clancy, Kathryn B",6,9,6,3,2,0,0,2,0,0,0,0,0,0
ANTH143,"Clancy, Kathryn B",2,11,2,4,4,3,0,0,0,0,0,0,0,0
ANTH143,"Clancy, Kathryn B",5,6,2,3,7,0,0,1,0,1,0,0,1,0
ANTH143,"Clancy, Kathryn B",3,15,7,1,1,0,0,0,0,1,0,0,1,0
ANTH143,"Clancy, Kathryn B",3,10,6,3,3,0,1,1,1,0,0,0,0,0
ANTH143,"Clancy, Kathryn B",6,6,6,1,5,1,2,1,1,0,0,0,0,0
ANTH143,"Clancy, Kathryn B",3,9,2,2,4,2,2,0,0,0,0,0,1,0
ANTH143,"Clancy, Kathryn B",3,13,6,2,2,1,1,1,0,0,0,0,0,0
ANTH143,"Clancy, Kathryn B",0,13,8,1,4,0,0,0,0,0,0,0,1,0
ANTH143,"Clancy, Kathryn B",0,9,8,4,3,0,0,2,0,0,1,0,0,0
ANTH143,"Clancy, Kathryn B",2,5,7,3,5,3,0,2,0,0,1,0,0,0
ANTH143,"Clancy, Kathryn B",2,4,3,1,10,1,0,0,4,0,0,0,0,0
ANTH143,"Clancy, Kathryn B",1,12,6,2,3,1,0,1,0,0,0,0,0,0
ANTH150,"Rowe, Sarah M",10,7,10,5,7,0,1,1,0,0,0,0,2,0
ANTH180,"Silverman, Helaine I",50,67,17,18,26,6,2,5,1,0,1,0,0,0
ANTH199,"Chen, Junjie",3,8,2,3,3,2,0,1,0,1,1,0,0,0
ANTH209,"Manalansan, Martin F",3,518,12,29,17,8,5,5,0,0,4,0,6,1
ANTH220,"Ambrose, Stanley H",2,5,6,2,2,6,1,0,0,0,1,0,0,0
ANTH220,"Ambrose, Stanley H",0,6,4,1,4,5,0,2,0,0,0,0,1,0
ANTH230,"Tusia, Tomi O",0,7,7,3,3,3,1,1,0,0,0,0,1,0
ANTH230,"Tusia, Tomi O",1,7,4,6,5,3,1,0,0,1,1,0,1,0
ANTH230,"Maas, Steven M",3,0,4,5,5,3,1,1,0,0,0,0,0,0
ANTH246,"Malhi, Ripan S",0,43,0,0,38,0,0,13,0,0,1,0,2,0
ANTH266,"Saul, Mahir",0,7,2,5,5,1,0,2,0,0,0,0,0,0
ANTH280,"Gottlieb, Alma J",0,7,3,2,5,2,2,0,0,0,0,0,0,0
ANTH411,"Manalansan, Martin F",4,17,0,0,1,1,0,0,0,0,0,0,0,0
ANTH466,"Lugo, Alejandro",2,9,6,3,1,0,0,0,0,0,0,0,0,0
ARAB150,"Benmamoun, Elabbas",34,13,10,4,3,2,0,1,0,2,0,0,3,0
ARAB405,"Saadah, Eman",3,6,4,4,1,2,0,0,0,0,0,0,1,0
ARCH101,"Waldrep, Lee W",5,121,24,15,18,3,0,1,1,0,1,0,0,1
ARCH199,"Mink, Barry L",32,5,11,0,13,0,0,3,0,0,0,0,1,0
ARCH199,"Mink, Barry L",37,12,9,3,7,0,0,0,0,0,0,0,3,0
ARCH199,"Lapunzina, Alejandro",0,3,11,16,5,0,0,0,0,0,0,0,0,0
ARCH210,"Marina, Areli",5,14,10,11,7,2,3,3,3,1,0,1,3,0
ARCH231,"Taylor, Mark",0,38,39,27,15,4,3,2,0,1,0,0,0,1
ARCH271,"Hamlin, Lawrence J",4,16,36,70,60,22,18,12,4,2,0,0,2,2
ARCH271,"Hamlin, Lawrence J",2,8,18,35,30,11,9,6,2,1,0,0,1,1
ARCH341,"Strand, Richard K",0,6,6,18,19,4,5,7,3,1,0,1,1,0
ARCH342,"Boubekri, Mohamed",0,7,14,15,17,4,1,5,2,0,0,0,0,0
ARCH351,"Uihlein, Marci S",19,19,18,15,13,4,2,3,0,0,0,0,1,0
ARCH351,"Gimpert, Adam R",0,3,3,15,5,3,4,2,0,0,0,0,0,0
ARCH373,"Newmeyer, Allison R",0,5,8,10,7,3,0,0,0,0,0,0,1,0
ARCH373,"Lapunzina, Alejandro",0,4,22,9,0,0,0,0,0,0,0,0,0,0
ARCH409,"Lapunzina, Alejandro",2,11,11,5,4,2,0,0,0,0,0,0,0,0
ARCH410,"Senseney, John R",7,9,5,6,12,1,3,1,0,1,0,0,0,0
ARCH411,"Senseney, John R",3,23,13,10,7,1,1,0,0,0,0,0,0,0
ARCH417,"Johnson-Roehr, Susan N",3,10,7,8,16,2,3,9,4,1,3,1,4,3
ARCH451,"Aminmansour, Abbas",16,18,8,10,9,2,2,7,3,1,3,1,0,0
ARCH452,"Taylor, Allen",2,7,12,12,15,9,9,5,1,1,1,0,3,0
ARCH501,"Hall, Gaines B",10,21,28,18,18,12,5,3,0,0,0,0,0,0
ARCH551,"Krishnan, Sudarshan",3,5,2,4,4,4,0,0,0,0,0,0,0,0
ARCH577,"Hinders, Kevin J",2,8,18,22,25,27,2,0,2,0,0,0,1,3
ARCH595,"Aminmansour, Abbas",9,16,8,3,4,1,0,1,0,0,0,0,0,0
ART100,"Burns, Jennifer",1,12,17,7,8,4,2,0,1,0,2,0,2,1
ART202,"Han, Sumi",1,15,4,2,0,0,0,0,0,0,0,0,0,0
ART202,"Lee, Ji Yeon",10,8,1,2,1,0,0,0,0,0,0,0,0,0
ART202,"Bennett, Roberta S",8,9,3,0,0,0,0,1,0,0,0,0,0,0
ART299,"Luu, Jimmy V",0,6,10,10,7,2,1,0,0,0,0,0,0,0
ART299,"Hogin, Lauretta J",0,8,9,2,7,0,0,0,0,0,0,0,0,0
ARTD201,"Reeder, Kevin",0,2,4,13,15,4,1,0,0,0,0,0,0,0
ARTD212,"Peterson, Matthew",4,5,6,5,4,0,0,2,0,0,0,0,0,1
ARTD225,"Bullock, William C",1,1,3,8,12,8,3,1,0,0,0,0,0,0
ARTD226,"Weightman, David I",0,8,11,8,4,0,0,0,0,0,0,0,0,0
ARTD301,"Bullock, William C",1,4,3,8,7,4,2,6,3,0,0,0,1,1
ARTD310,"Benson, Eric",0,2,7,10,4,3,1,0,0,0,0,1,0,0
ARTD401,"Weightman, David I",4,10,3,15,5,1,0,0,0,0,0,0,0,0
ARTD410,"Peterson, Matthew",0,4,6,7,1,0,0,0,0,1,0,2,0,0
ARTF101,"Mette, Alan T",0,24,8,4,6,0,2,0,1,1,1,0,6,0
ARTF101,"Mette, Alan T",0,25,7,6,5,2,2,2,0,0,0,0,4,0
ARTH111,"Davis, Jenelle",4,0,11,4,1,1,0,1,0,0,0,0,0,1
ARTH111,"Davis, Jenelle",2,7,3,5,4,2,1,0,0,0,0,0,0,0
ARTH111,"Herrero Matoses, Fernando",0,7,7,2,3,0,0,1,0,1,1,0,0,0
ARTH114,"Gonzalez, Maria Del Mar",1,0,2,4,4,3,2,1,1,2,0,0,1,1
ARTH114,"Applebaum, Lauren K",0,2,5,1,4,2,3,1,2,0,0,0,1,0
ARTH222,"Silvers, Holly",1,10,7,4,3,0,1,1,1,1,1,0,0,1
ARTH350,"Greenhill, Jennifer",0,6,9,6,6,9,3,0,1,0,0,2,4,0
ARTH403,"Burkus-Chasson, Anne",0,7,10,3,5,6,3,6,0,1,0,0,0,1
ARTH436,"Rosenthal, Lisa",2,3,5,2,3,2,2,0,0,0,2,0,0,0
ARTH495,"Nielsen, Kristine",0,5,5,5,3,4,0,0,0,0,0,0,0,0
ARTS350,,0,12,8,3,3,1,0,1,1,0,1,0,0,0
ARTS450,"Pokorny, Melissa",0,9,5,6,1,3,0,0,0,0,0,0,1,0
ASTR100,"Dunne, Bryan C",11,63,56,44,34,11,11,7,3,4,3,0,1,0
ASTR100,"Looney, Leslie W",13,66,25,25,35,9,14,19,4,8,14,4,10,0
ASTR121,"Sutton, Edmund C",1,6,11,20,24,11,11,18,9,3,4,0,3,1
ASTR122,"Kemball, Athol J",9,48,4,5,40,2,3,13,1,1,3,0,4,0
ASTR210,"Wong, Tony",1,8,11,7,8,8,6,1,2,0,2,1,2,1
ASTR350,"Fields, Brian D",6,10,5,4,4,3,1,0,0,0,0,0,1,1
ATMS100,"Frame, Jeffrey",17,56,52,31,67,18,5,5,4,2,0,1,1,0
ATMS100,"Frame, Jeffrey",18,51,40,46,60,12,5,8,5,4,1,1,4,1
ATMS120,"Snodgrass, Eric R",169,28,13,9,7,8,5,2,0,0,1,0,2,0
ATMS120,"Snodgrass, Eric R",147,33,8,7,6,4,3,2,3,1,0,0,0,0
ATMS140,"Schlesinger, Michael E",0,71,0,0,24,0,0,9,0,0,0,0,3,0
ATMS201,"Snodgrass, Eric R",17,8,3,2,1,1,1,0,0,0,0,0,0,0
ATMS301,"Riemer, Nicole",6,7,4,5,0,2,1,0,1,0,0,0,4,0
ATMS302,"Baidya Roy, Somnath",1,4,4,4,1,1,3,1,2,2,1,0,2,0
ATMS303,"Frame, Jeffrey",1,3,4,6,4,1,1,2,0,0,0,0,1,0
ATMS322,"Charlevoix-Romi, Donna J",0,15,0,1,17,0,0,4,1,0,0,1,2,1
ATMS491,"Rauber, Robert M",0,8,14,9,7,3,4,0,2,0,0,0,1,0
ATMS502,"Jewett, Brian F",7,10,5,1,4,4,0,0,0,0,0,0,0,0
AVI130,"Jones, William M",2,0,1,6,5,5,1,1,0,0,0,0,1,0
AVI497,"Phillips, Sybil I",0,1,8,3,5,2,0,1,1,0,0,0,0,0
BADM199,"Sementi, Darcy A",0,56,0,0,1,0,0,0,0,0,0,0,0,0
BADM300,"Kindt, John W",46,62,2,4,107,0,0,32,0,0,5,0,0,0
BADM300,"Roszkowski, Mark E",0,25,22,26,17,14,22,6,6,6,2,1,1,0
BADM300,"Lansing, Paul",0,11,0,2,16,4,3,12,1,1,5,7,1,0
BADM310,"Love, E G",30,104,96,91,65,46,18,11,3,1,2,0,1,0
BADM311,"Loewenstein, Jeffrey",0,5,4,11,12,8,2,1,1,0,0,0,0,0
BADM311,"Loewenstein, Jeffrey",0,3,10,8,12,5,3,0,0,0,0,0,0,0
BADM312,"Neuman, Eric J",0,5,2,5,10,6,2,3,4,0,0,0,0,0
BADM313,"Packard, Carol B",0,3,24,14,5,4,2,0,0,0,0,0,0,0
BADM320,"Otnes, Cornelia C",40,84,86,32,22,16,8,5,8,0,0,0,1,0
BADM320,"Otnes, Cornelia C",32,92,85,38,21,16,0,4,3,2,0,2,0,1
BADM321,"Preis, Michael W",0,10,19,7,4,1,0,0,1,1,0,0,0,0
BADM322,"Yuan, Hong",3,1,6,6,5,1,1,3,0,0,0,0,0,0
BADM322,"Yuan, Hong",0,4,12,14,8,5,2,1,0,0,0,0,0,0
BADM323,"White, Tiffany B",0,4,29,4,3,0,4,0,0,0,0,0,0,0
BADM323,"White, Tiffany B",0,4,26,6,4,0,0,0,0,0,0,0,0,0
BADM324,"Preis, Michael W",1,9,11,3,5,2,0,0,0,0,0,0,0,0
BADM325,"Chinchanachokch, Boonthid",2,11,8,10,1,1,2,0,2,0,0,0,0,0
BADM325,"Liu, Xuefeng",26,4,2,1,2,0,0,0,0,0,0,0,0,0
BADM329,"Mehta, Ravi P",0,7,20,17,8,0,0,3,0,0,0,0,0,0
BADM336,"Palekar, Udatta S",2,4,4,4,9,0,3,0,0,0,0,0,0,0
BADM340,"Lansing, Paul",0,4,10,8,2,0,0,0,0,0,0,0,0,0
BADM350,"Sachdev, Vishal",0,9,15,6,7,1,3,2,3,0,0,0,0,0
BADM350,"Sachdev, Vishal",1,12,12,11,7,4,3,1,1,0,0,0,0,0
BADM352,"Sachdev, Vishal",1,1,3,5,5,2,2,6,2,0,2,0,0,0
BADM353,"Tafti, Ali",5,7,2,4,2,0,1,1,0,0,0,0,0,0
BADM365,"Mehta, Ravi P",0,9,17,3,0,0,0,0,0,0,0,0,0,0
BADM367,"Michael, Steven C",0,20,11,14,8,1,0,0,0,0,0,0,0,0
BADM374,"Engelbrecht-Wig, Richard",0,3,7,9,5,4,2,0,1,0,0,1,0,0
BADM374,"Engelbrecht-Wig, Richard",7,4,1,5,0,2,2,0,0,0,2,0,0,1
BADM375,"Lim, Michael K",7,5,9,7,6,9,3,3,2,0,0,0,0,1
BADM375,"Lim, Michael K",2,4,8,11,7,7,5,2,1,0,0,0,0,0
BADM375,"Agrawal, Anupam",2,3,7,3,4,0,4,3,3,0,0,2,0,0
BADM377,"Taghaboni-Dutta, Fataneh",0,12,9,10,9,10,0,5,2,0,0,0,0,0
BADM380,"Jeong, Seonhee",18,8,17,8,5,5,0,0,1,0,0,0,0,0
BADM380,"Guo, Wenxin",1,11,13,9,1,0,1,0,0,0,0,0,0,0
BADM381,"McCormick, Marleen E",3,13,9,6,1,0,0,0,0,0,0,0,0,0
BADM381,"Sears, Joshua B",0,20,2,0,1,1,0,0,0,0,0,0,0,0
BADM382,"Crosby, Elizabeth M",8,0,17,7,2,0,0,1,0,0,0,0,0,0
BADM420,"Wolters, Mark E",0,34,0,1,1,0,0,0,0,0,0,0,0,0
BADM445,"Kurtz, Jeffrey M",3,14,0,0,7,0,0,0,0,0,0,0,0,0
BADM445,"Lanesskog, Stig",0,10,10,10,6,2,0,0,0,0,1,0,0,0
BADM449,"Fertig, Kevin",0,38,6,1,1,0,0,0,0,0,0,0,0,0
BADM449,"Wang, I-Chen",5,19,13,1,3,1,0,1,0,0,0,0,0,0
BADM449,"Fertig, Kevin",4,35,2,2,0,0,1,0,0,0,0,0,0,0
BADM449,"Grahovac, Jovan",4,4,20,13,3,1,0,0,0,0,0,0,0,0
BADM449,"Fertig, Kevin",0,26,12,2,3,0,0,0,0,0,0,0,0,0
BADM449,"Liu, Chih I",8,21,10,3,0,1,0,0,0,0,0,0,2,0
BADM449,"Grahovac, Jovan",4,2,12,20,4,2,0,0,0,0,0,0,0,0
BADM449,"Miller, Douglas J",0,9,16,9,4,2,0,0,0,0,0,0,0,0
